"id";"name";"brand";"category";"ref";"price";"cost";"sizes";"image";"color";"stock";"note";"source"
"27772";"VANS HYLANE CABALLERO";"";"Hombre";"";"85000";"0";"1498";"IMG-20260611-WA2006.jpg";"";"0";"";"SUMBAWA"
"27773";"SANDALIA LOUIS VUITTON DAMA";"";"Mujer";"";"85000";"0";"1500";"IMG-20260610-WA1703.jpg";"";"0";"";"SUMBAWA"
"27774";"SANDALIA LOUIS VUITTON DAMA";"";"Mujer";"";"85000";"0";"1499";"IMG-20260610-WA1704.jpg";"";"0";"";"SUMBAWA"
"27775";"NIKE JORDAN TRAVIS CABALLERO";"";"Hombre";"";"90000";"0";"1496";"IMG-20260528-WA1238.jpg";"";"0";"";"SUMBAWA"
"27776";"NIKE JORDAN TRAVIS CABALLERO";"";"Hombre";"";"90000";"0";"1495";"IMG-20260528-WA1239.jpg";"";"0";"";"SUMBAWA"
"27777";"NIKE MIND HOMBRE (EUR 43)  $100.000";"";"Hombre";"";"100000";"0";"705";"IMG-20260609-WA1535.jpg";"";"0";"";"Cali Pedidos"
"27778";"LECOQ JET  HOMBRE $85.000";"";"Hombre";"";"85000";"0";"272";"IMG-20260609-WA1537.jpg";"";"0";"";"Cali Pedidos"
"27779";"LECOQ JET  HOMBRE $85.000";"";"Hombre";"";"85000";"0";"416";"IMG-20260609-WA1539.jpg";"";"0";"";"Cali Pedidos"
"27780";"PUMA CLUB DAMA (eur 38)  $85.000";"";"Mujer";"";"85000";"0";"555";"IMG-20260609-WA1538.jpg";"";"0";"";"Cali Pedidos"
"27781";"PUMA CLUB DAMA $85.000";"";"Mujer";"";"85000";"0";"550";"IMG-20260609-WA1541.jpg";"";"0";"";"Cali Pedidos"
"27782";"PUMA CLUB DAMA $85.000";"";"Mujer";"";"85000";"0";"557";"IMG-20260609-WA1540.jpg";"";"0";"";"Cali Pedidos"
"27783";"JORDAN R13 HOMBRE $95.000";"";"Hombre";"";"95000";"0";"708";"IMG-20260609-WA1543.jpg";"";"0";"";"Cali Pedidos"
"27784";"JORDAN R13 HOMBRE $95.000";"";"Hombre";"";"95000";"0";"709";"IMG-20260609-WA1542.jpg";"";"0";"";"Cali Pedidos"
"27785";"JORDAN R13 HOMBRE $95.000";"";"Hombre";"";"95000";"0";"713";"IMG-20260609-WA1544.jpg";"";"0";"";"Cali Pedidos"
"27786";"ADIDAS ADISTAR HOMBRE $85.000";"";"Hombre";"";"85000";"0";"134";"IMG-20260609-WA1545.jpg";"";"0";"";"Cali Pedidos"
"27787";"ADIDAS ADISTAR HOMBRE $85.000";"";"Hombre";"";"85000";"0";"133";"IMG-20260609-WA1547.jpg";"";"0";"";"Cali Pedidos"
"27788";"ADIDAS ADISTAR HOMBRE $85.000";"";"Hombre";"";"85000";"0";"725";"IMG-20260609-WA1546.jpg";"";"0";"";"Cali Pedidos"
"27789";"ADIDAS SAMBA DAMA (EUR 36,37,39)  $85.000";"";"Mujer";"";"85000";"0";"679,36,37,39,85,000";"IMG-20260609-WA1548.jpg";"";"0";"";"Cali Pedidos"
"27790";"NIKE TN HOMBRE $85.000";"";"Hombre";"";"85000";"0";"484";"IMG-20260609-WA1549.jpg";"";"0";"";"Cali Pedidos"
"27791";"ADIDAS CAMPUS HOMBRE Y DAMA $80.000";"";"Mujer";"";"80000";"0";"895";"IMG-20260609-WA1551.jpg";"";"0";"";"Cali Pedidos"
"27792";"ADIDAS SAMBA HOMBRE Y DAMA (eur 36,39)  $70.000";"";"Mujer";"";"70000";"0";"1868";"IMG-20260609-WA1550.jpg";"";"0";"";"Cali Pedidos"
"27793";"PUMA XL HOMBRE Y DAMA $85.000";"";"Mujer";"";"85000";"0";"362";"IMG-20260609-WA1552.jpg";"";"0";"";"Cali Pedidos"
"27794";"ADIDAS SAMBA PLATAFORMA DAMA $95.000";"";"Mujer";"";"95000";"0";"738";"IMG-20260609-WA1553.jpg";"";"0";"";"Cali Pedidos"
"27795";"PROMOCIN MUNDIALISTA";"";"";"";"0";"0";"70";"IMG-20260611-WA2021.jpg";"";"0";"";"Cali Pedidos"
"27796";"PROMOCIN MUNDIALISTA";"";"";"";"0";"0";"70";"IMG-20260611-WA2022.jpg";"";"0";"";"Cali Pedidos"
"27797";"PROMOCIN MUNDIALISTA";"";"";"";"0";"0";"70";"IMG-20260611-WA2023.jpg";"";"0";"";"Cali Pedidos"
"27798";"PROMOCIN MUNDIALISTA";"";"";"";"0";"0";"70";"IMG-20260611-WA2024.jpg";"";"0";"";"Cali Pedidos"
"27799";"Diesel tornillo";"";"Hombre";"6079";"95000";"0";"40-44";"IMG-20260611-WA2025.jpg";"";"0";"";"Cali Pedidos"
"27800";"Diesel tornillo";"";"Hombre";"6080";"95000";"0";"40-44";"IMG-20260611-WA2026.jpg";"";"0";"";"Cali Pedidos"
"27801";"Diesel tornillo";"";"Hombre";"6081";"95000";"0";"40-44";"IMG-20260611-WA2027.jpg";"";"0";"";"Cali Pedidos"
"27802";"Diesel tornillo";"";"Hombre";"6082";"95000";"0";"40-44";"IMG-20260611-WA2028.jpg";"";"0";"";"Cali Pedidos"
"27803";"Puma suede XL";"";"Mujer";"6083";"90000";"0";"36-44";"IMG-20260611-WA2048.jpg";"";"0";"";"Cali Pedidos"
"27804";"Nike airmax ultra";"";"Hombre";"5435";"100000";"0";"40-44";"IMG-20260611-WA2049.jpg";"";"0";"";"Cali Pedidos"
"27805";"Nike airmax ultra";"";"Hombre";"5436";"100000";"0";"40-44";"IMG-20260611-WA2052.jpg";"";"0";"";"Cali Pedidos"
"27806";"Polo ralph lauren II";"";"Hombre";"6084";"90000";"0";"40-44";"IMG-20260611-WA2050.jpg";"";"0";"";"Cali Pedidos"
"27807";"Polo ralph lauren II";"";"Hombre";"6085";"90000";"0";"40-44";"IMG-20260611-WA2051.jpg";"";"0";"";"Cali Pedidos"
"27808";"Nike blazer city";"";"Hombre";"6086";"95000";"0";"40-44";"IMG-20260611-WA2089.jpg";"";"0";"";"Cali Pedidos"
"27809";"Nike blazer city";"";"Hombre";"6087";"95000";"0";"40-44";"IMG-20260611-WA2090.jpg";"";"0";"";"Cali Pedidos"
"27810";"Nike blazer city";"";"Hombre";"6088";"95000";"0";"40-44";"IMG-20260611-WA2091.jpg";"";"0";"";"Cali Pedidos"
"27811";"Vans upland";"";"Mujer";"6089";"95000";"0";"36-44";"IMG-20260611-WA2092.jpg";"";"0";"";"Cali Pedidos"
"27812";"Nike airmax BW";"";"Mujer";"6091";"90000";"0";"36-44";"IMG-20260611-WA2093.jpg";"";"0";"";"Cali Pedidos"
"27813";"Louis vuitton trainer";"";"Mujer";"6093";"90000";"0";"36-44";"IMG-20260611-WA2117.jpg";"";"0";"";"Cali Pedidos"
"27814";"Louis vuitton trainer";"";"Mujer";"6095";"100000";"0";"36-44";"IMG-20260611-WA2118.jpg";"";"0";"";"Cali Pedidos"
"27815";"Adistar jellyfish";"";"Mujer";"6097";"100000";"0";"36-44";"IMG-20260611-WA2119.jpg";"";"0";"";"Cali Pedidos"
"27816";"Adistar jellyfish";"";"Mujer";"6099";"100000";"0";"36-44";"IMG-20260611-WA2120.jpg";"";"0";"";"Cali Pedidos"
"27817";"Adistar jellyfish";"";"Mujer";"6101";"100000";"0";"36-44";"IMG-20260611-WA2121.jpg";"";"0";"";"Cali Pedidos"
"27818";"Nike vomero premium";"";"Mujer";"6103";"100000";"0";"36-39";"IMG-20260611-WA2122.jpg";"";"0";"";"Cali Pedidos"
"27819";"Nike vomero premium";"";"Mujer";"6104";"100000";"0";"36-39";"IMG-20260611-WA2123.jpg";"";"0";"";"Cali Pedidos"
"27820";"Nike vomero premium";"";"Mujer";"6105";"100000";"0";"36-39";"IMG-20260611-WA2124.jpg";"";"0";"";"Cali Pedidos"
"27821";"Adidas campus 00s";"";"Mujer";"6106";"85000";"0";"36-39";"IMG-20260611-WA2125.jpg";"";"0";"";"Cali Pedidos"
"27822";"Adidas campus 00s";"";"Mujer";"6107";"85000";"0";"36-39";"IMG-20260611-WA2126.jpg";"";"0";"";"Cali Pedidos"
"27823";"Adidas campus 00s";"";"Mujer";"4046";"85000";"0";"36-39";"IMG-20260611-WA2127.jpg";"";"0";"";"Cali Pedidos"
"27824";"Osiris peril";"";"Hombre";"6108";"100000";"0";"40-44";"IMG-20260611-WA2128.jpg";"";"0";"";"Cali Pedidos"
"27825";"Osiris peril";"";"Hombre";"6109";"100000";"0";"40-44";"IMG-20260611-WA2129.jpg";"";"0";"";"Cali Pedidos"
"27826";"Adidas sper star andre saraiva";"";"Mujer";"4112";"85000";"0";"36-39";"IMG-20260611-WA2130.jpg";"";"0";"";"Cali Pedidos"
"27827";"Puma suede XL";"";"Mujer";"4505";"85000";"0";"36-39";"IMG-20260611-WA2131.jpg";"";"0";"";"Cali Pedidos"
"27828";"Puma suede XL";"";"Mujer";"4502";"85000";"0";"36-39";"IMG-20260611-WA2132.jpg";"";"0";"";"Cali Pedidos"
"27829";"Nike sb dunk OST";"";"Mujer";"6110";"85000";"0";"36-39";"IMG-20260611-WA2133.jpg";"";"0";"";"Cali Pedidos"
"27830";"Nike sb dunk 94";"";"Hombre";"6111";"85000";"0";"40-44";"IMG-20260611-WA2134.jpg";"";"0";"";"Cali Pedidos"
"27831";"Nike jordan retro 1 OG";"";"Hombre";"3826";"85000";"0";"40-44";"IMG-20260611-WA2135.jpg";"";"0";"";"Cali Pedidos"
"27832";"Nike sb";"";"Mujer";"5898";"90000";"0";"36-44";"IMG-20260611-WA2136.jpg";"";"0";"";"Cali Pedidos"
"27833";"! NUEVA NIKE FREE METCON 7 CABALLERO120.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2137.jpg";"";"0";"";"Cali Pedidos"
"27834";"! NUEVA NIKE FREE METCON 7 CABALLERO120.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2138.jpg";"";"0";"";"Cali Pedidos"
"27835";"! NUEVA NIKE FREE METCON 7 CABALLERO120.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2139.jpg";"";"0";"";"Cali Pedidos"
"27836";"Nike sb dunk";"";"Mujer";"5396";"85000";"0";"36-44";"IMG-20260611-WA2140.jpg";"";"0";"";"Cali Pedidos"
"27837";"Nike sb";"";"Hombre";"4021";"85000";"0";"40-44";"IMG-20260611-WA2141.jpg";"";"0";"";"Cali Pedidos"
"27838";"Nike sb x Tight";"";"Hombre";"6112";"85000";"0";"40-44";"IMG-20260611-WA2142.jpg";"";"0";"";"Cali Pedidos"
"27839";"Nike sb x yuto horigome";"";"Mujer";"6113";"85000";"0";"36-44";"IMG-20260611-WA2143.jpg";"";"0";"";"Cali Pedidos"
"27840";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2272.jpg";"";"0";"";"Cali Pedidos"
"27841";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2273.jpg";"";"0";"";"Cali Pedidos"
"27842";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2278.jpg";"";"0";"";"Cali Pedidos"
"27843";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2274.jpg";"";"0";"";"Cali Pedidos"
"27844";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2275.jpg";"";"0";"";"Cali Pedidos"
"27845";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2282.jpg";"";"0";"";"Cali Pedidos"
"27846";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2276.jpg";"";"0";"";"Cali Pedidos"
"27847";"Clemont";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260611-WA2283.jpg";"";"0";"";"Cali Pedidos"
"27848";"Nike sb jarritos";"";"Mujer";"4998";"85000";"0";"36-44";"IMG-20260611-WA2284.jpg";"";"0";"";"Cali Pedidos"
"27849";"Puma park";"";"Mujer";"5086";"85000";"0";"36-44";"IMG-20260611-WA2285.jpg";"";"0";"";"Cali Pedidos"
"27850";"Puma park";"";"Mujer";"5087";"85000";"0";"36-39";"IMG-20260611-WA2286.jpg";"";"0";"";"Cali Pedidos"
"27851";"Puma park";"";"Mujer";"4579";"85000";"0";"36-39";"IMG-20260611-WA2287.jpg";"";"0";"";"Cali Pedidos"
"27852";"Puma park";"";"Mujer";"4560";"85000";"0";"36-39";"IMG-20260611-WA2288.jpg";"";"0";"";"Cali Pedidos"
"27853";"Puma park lifestyle sk8";"";"Hombre";"6115";"85000";"0";"40-44";"IMG-20260611-WA2289.jpg";"";"0";"";"Cali Pedidos"
"27854";"Puma park lifestyle sk8";"";"Mujer";"6116";"85000";"0";"36-44";"IMG-20260611-WA2290.jpg";"";"0";"";"Cali Pedidos"
"27855";"Puma park lifestyle sk8";"";"Mujer";"6118";"85000";"0";"36-44";"IMG-20260611-WA2291.jpg";"";"0";"";"Cali Pedidos"
"27856";"Nike jordan retro 4";"";"Mujer";"3041";"85000";"0";"36-44";"IMG-20260611-WA2292.jpg";"";"0";"";"Cali Pedidos"
"27857";"Nike jordan retro 4";"";"Hombre";"3039";"85000";"0";"40-44";"IMG-20260611-WA2293.jpg";"";"0";"";"Cali Pedidos"
"27858";"Nike jordan retro 4";"";"Hombre";"3938";"85000";"0";"40-44";"IMG-20260611-WA2294.jpg";"";"0";"";"Cali Pedidos"
"27859";"Nike jordan retro 4";"";"Mujer";"2907";"85000";"0";"36-44";"IMG-20260611-WA2298.jpg";"";"0";"";"Cali Pedidos"
"27860";"Nike jordan retro 4";"";"Mujer";"3243";"85000";"0";"36-44";"IMG-20260611-WA2295.jpg";"";"0";"";"Cali Pedidos"
"27861";"Nike jordan retro 4";"";"Mujer";"4438";"85000";"0";"36-44";"IMG-20260611-WA2296.jpg";"";"0";"";"Cali Pedidos"
"27862";"Nike jordan retro 4";"";"Hombre";"4778";"85000";"0";"40-44";"IMG-20260611-WA2297.jpg";"";"0";"";"Cali Pedidos"
"27863";"Nike jordan retro 4";"";"Mujer";"2787";"85000";"0";"36-44";"IMG-20260611-WA2299.jpg";"";"0";"";"Cali Pedidos"
"27864";"Adidas campus benito";"";"Hombre";"4288";"85000";"0";"40-44";"IMG-20260611-WA2300.jpg";"";"0";"";"Cali Pedidos"
"27865";"Nike kyrie irving";"";"Mujer";"4459";"110000";"0";"36-44";"IMG-20260611-WA2301.jpg";"";"0";"";"Cali Pedidos"
"27866";"Nike kyrie irving";"";"Mujer";"4457";"110000";"0";"36-44";"IMG-20260611-WA2302.jpg";"";"0";"";"Cali Pedidos"
"27867";"Nike kyrie irving";"";"Mujer";"4452";"110000";"0";"36-44";"IMG-20260611-WA2303.jpg";"";"0";"";"Cali Pedidos"
"27868";"Nike kyrie irving";"";"Mujer";"6077";"110000";"0";"36-44";"IMG-20260611-WA2304.jpg";"";"0";"";"Cali Pedidos"
"27869";"Nike Nocta";"";"Hombre";"";"115000";"0";"40";"IMG-20260611-WA2341.jpg";"";"0";"";"Cali Pedidos"
"27870";"Nike Nocta";"";"Hombre";"";"115000";"0";"40";"IMG-20260611-WA2342.jpg";"";"0";"";"Cali Pedidos"
"27871";"Nike Nocta";"";"Hombre";"";"115000";"0";"40";"IMG-20260611-WA2343.jpg";"";"0";"";"Cali Pedidos"
"27872";"Nike Nocta";"";"Hombre";"";"115000";"0";"40";"IMG-20260611-WA2344.jpg";"";"0";"";"Cali Pedidos"
"27873";"Nike Nocta";"";"Hombre";"";"115000";"0";"40";"IMG-20260611-WA2345.jpg";"";"0";"";"Cali Pedidos"
"27874";"Nike Nocta";"";"Hombre";"";"115000";"0";"40";"IMG-20260611-WA2346.jpg";"";"0";"";"Cali Pedidos"
"27875";"Adidas Spezial";"";"Mujer";"";"95000";"0";"5";"IMG-20260611-WA2347.jpg";"";"0";"";"Cali Pedidos"
"27876";"Adidas Spezial";"";"Mujer";"";"95000";"0";"5";"IMG-20260611-WA2348.jpg";"";"0";"";"Cali Pedidos"
"27877";"Adidas Spezial";"";"Mujer";"";"95000";"0";"5";"IMG-20260611-WA2349.jpg";"";"0";"";"Cali Pedidos"
"27878";"Adidas Spezial";"";"Mujer";"";"95000";"0";"5";"IMG-20260611-WA2350.jpg";"";"0";"";"Cali Pedidos"
"27879";"Puma Park";"";"Mujer";"";"90000";"0";"5";"IMG-20260611-WA2351.jpg";"";"0";"";"Cali Pedidos"
"27880";"Puma Park";"";"Mujer";"";"90000";"0";"5";"IMG-20260611-WA2352.jpg";"";"0";"";"Cali Pedidos"
"27881";"Puma Park";"";"Mujer";"";"90000";"0";"5";"IMG-20260611-WA2353.jpg";"";"0";"";"Cali Pedidos"
"27882";"! NUEVA NIKE FREE CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2155.jpg";"";"0";"";"Cali Pedidos"
"27883";"! NUEVA NIKE FREE CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2154.jpg";"";"0";"";"Cali Pedidos"
"27884";"! NUEVA PUMA XL BMW CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2153.jpg";"";"0";"";"Cali Pedidos"
"27885";"! NUEVA PUMA XL BMW CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2152.jpg";"";"0";"";"Cali Pedidos"
"27886";"! NUEVA PUMA XL BMW CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2151.jpg";"";"0";"";"Cali Pedidos"
"27887";"! NIKE FREE DAMA100.000 EURO 36 A 40 !";"";"Mujer";"";"0";"0";"36";"IMG-20260611-WA2150.jpg";"";"0";"";"Cali Pedidos"
"27888";"! NIKE FREE DAMA100.000 EURO 36 A 40 !";"";"Mujer";"";"0";"0";"36";"IMG-20260611-WA2149.jpg";"";"0";"";"Cali Pedidos"
"27889";"! NUEVA NIKE ZOOM X CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2147.jpg";"";"0";"";"Cali Pedidos"
"27890";"! NUEVA NIKE ZOOM X CABALLERO90.000 EURO 40 A 45 EURO !";"";"Hombre";"";"0";"0";"40";"IMG-20260611-WA2146.jpg";"";"0";"";"Cali Pedidos"
"27891";"! ADIDAS SUPERSTAR DAMAY CABALLERO90.000 EURO 36 A 44 EURO !";"";"Mujer";"";"0";"0";"36";"IMG-20260611-WA2145.jpg";"";"0";"";"Cali Pedidos"
"27892";"! ADIDAS SUPERSTAR DAMAY CABALLERO90.000 EURO 36 A 44 EURO !";"";"Mujer";"";"0";"0";"36";"IMG-20260611-WA2144.jpg";"";"0";"";"Cali Pedidos"
"27893";"RECARGA TOKISHA DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260611-WA2164.jpg";"";"0";"";"SUMBAWA"
"27894";"RECARGA TOKISHA DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260610-WA0772.jpg";"";"0";"";"SUMBAWA"
"27895";"RECARGA TOKISHA DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260610-WA1927.jpg";"";"0";"";"SUMBAWA"
"27896";"VERSACE DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260611-WA2168.jpg";"";"0";"";"SUMBAWA"
"27897";"PRADA DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260612-WA0081.jpg";"";"0";"";"SUMBAWA"
"27898";"GUCCI DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260611-WA2167.jpg";"";"0";"";"SUMBAWA"
"27899";"DIOR DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260611-WA2165.jpg";"";"0";"";"SUMBAWA"
"27900";"DIOR DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260522-WA0071.jpg";"";"0";"";"SUMBAWA"
"27901";"DIOR DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260528-WA1457.jpg";"";"0";"";"SUMBAWA"
"27902";"LOUIS VUITTON DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260518-WA0355.jpg";"";"0";"";"SUMBAWA"
"27903";"LOUIS VUITTON DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260518-WA0350.jpg";"";"0";"";"SUMBAWA"
"27904";"NIKE DUNK";"";"";"";"95000";"0";"36-39";"IMG-20260611-WA2253.jpg";"";"0";"";"SUMBAWA"
"27905";"NIKE INITIATOR";"";"";"";"90000";"0";"40-44";"IMG-20260602-WA1502.jpg";"";"0";"";"SUMBAWA"
"27906";"NIKE INITIATOR";"";"";"";"90000";"0";"40-44";"IMG-20260602-WA1503.jpg";"";"0";"";"SUMBAWA"
"27907";"HOKA SKYLINE";"";"";"";"105000";"0";"36,37";"IMG-20260602-WA1497.jpg";"";"0";"";"SUMBAWA"
"27908";"HOKA SKYLINE";"";"";"";"105000";"0";"36-39";"IMG-20260602-WA1498.jpg";"";"0";"";"SUMBAWA"
"27909";"HOKA SKYLINE";"";"";"";"105000";"0";"40-43";"IMG-20260602-WA1499.jpg";"";"0";"";"SUMBAWA"
"27910";"HOKA SKYLINE";"";"";"";"105000";"0";"40-43";"IMG-20260602-WA1500.jpg";"";"0";"";"SUMBAWA"
"27911";"HOKA SKYLINE";"";"";"";"105000";"0";"40-44";"IMG-20260602-WA1501.jpg";"";"0";"";"SUMBAWA"
"27912";"LACOSTE";"";"";"";"95000";"0";"40-44";"IMG-20260602-WA1490.jpg";"";"0";"";"SUMBAWA"
"27913";"LACOSTE";"";"";"";"95000";"0";"40-44";"IMG-20260602-WA1492.jpg";"";"0";"";"SUMBAWA"
"27914";"LACOSTE";"";"";"";"95000";"0";"40-44";"IMG-20260602-WA1491.jpg";"";"0";"";"SUMBAWA"
"27915";"LACOSTE";"";"";"";"95000";"0";"40-44";"IMG-20260602-WA1493.jpg";"";"0";"";"SUMBAWA"
"27916";"LACOSTE";"";"";"";"95000";"0";"40-44";"IMG-20260602-WA1495.jpg";"";"0";"";"SUMBAWA"
"27917";"LACOSTE";"";"";"";"95000";"0";"95";"IMG-20260602-WA1494.jpg";"";"0";"";"SUMBAWA"
"27918";"LACOSTE";"";"";"";"95000";"0";"40-44";"IMG-20260602-WA1496.jpg";"";"0";"";"SUMBAWA"
"27919";"ADIDAS ADIPURE";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2402.jpg";"";"0";"";"SUMBAWA"
"27920";"ADIDAS ADIPURE";"";"";"";"105000";"0";"105,000,3187,40,41,42,95,000";"IMG-20260603-WA2403.jpg";"";"0";"";"SUMBAWA"
"27921";"ADIDAS ADIPURE";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2404.jpg";"";"0";"";"SUMBAWA"
"27922";"ADIDAS ADIPURE";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2405.jpg";"";"0";"";"SUMBAWA"
"27923";"ADIDAS ADIPURE";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2406.jpg";"";"0";"";"SUMBAWA"
"27924";"NIKE PHASSAD";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2399.jpg";"";"0";"";"SUMBAWA"
"27925";"NIKE PHASSAD";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2400.jpg";"";"0";"";"SUMBAWA"
"27926";"NIKE PHASSAD";"";"";"";"105000";"0";"40-44";"IMG-20260603-WA2401.jpg";"";"0";"";"SUMBAWA"
"27927";"NIKE METCOM 10";"";"";"";"105000";"0";"10";"IMG-20260612-WA0085.jpg";"";"0";"";"Cali Pedidos"
"27928";"NIKE METCOM 10";"";"";"";"105000";"0";"10";"IMG-20260612-WA0086.jpg";"";"0";"";"Cali Pedidos"
"27929";"ON CLOUDTILT";"";"";"";"100000";"0";"36-40";"IMG-20260612-WA0088.jpg";"";"0";"";"Cali Pedidos"
"27930";"ON CLOUDTILT";"";"";"";"100000";"0";"36-40";"IMG-20260612-WA0090.jpg";"";"0";"";"Cali Pedidos"
"27931";"ON CLOUDTILT";"";"";"";"100000";"0";"40-44";"IMG-20260612-WA0087.jpg";"";"0";"";"Cali Pedidos"
"27932";"ON CLOUDTILT";"";"";"";"100000";"0";"36-44";"IMG-20260612-WA0091.jpg";"";"0";"";"Cali Pedidos"
"27933";"ON CLOUDSURF";"";"";"";"105000";"0";"36-44";"IMG-20260612-WA0089.jpg";"";"0";"";"Cali Pedidos"
"27934";"ON CLOUDSURF";"";"";"";"105000";"0";"36-40";"IMG-20260612-WA0092.jpg";"";"0";"";"Cali Pedidos"
"27935";"ON CLOUD X4";"";"";"";"100000";"0";"36-44";"IMG-20260612-WA0093.jpg";"";"0";"";"Cali Pedidos"
"27936";"ON CLOUD X4";"";"";"";"100000";"0";"36-40";"IMG-20260612-WA0094.jpg";"";"0";"";"Cali Pedidos"
"27937";"NIKE AF1";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0058.jpg";"";"0";"";"SUMBAWA"
"27938";"JORDAN RETRO 1";"";"Mujer";"";"0";"0";"36-39";"IMG-20260609-WA0059.jpg";"";"0";"";"SUMBAWA"
"27939";"NIKE AF1";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0060.jpg";"";"0";"";"SUMBAWA"
"27940";"NIKE AF1";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0064.jpg";"";"0";"";"SUMBAWA"
"27941";"NEW BALANCE 574";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0065.jpg";"";"0";"";"SUMBAWA"
"27942";"NEW BALANCE 574";"";"Mujer";"";"0";"0";"36-39";"IMG-20260609-WA0066.jpg";"";"0";"";"SUMBAWA"
"27943";"NIKE AF1";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0070.jpg";"";"0";"";"SUMBAWA"
"27944";"NIKE SB";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0073.jpg";"";"0";"";"SUMBAWA"
"27945";"NIKE AF1";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0074.jpg";"";"0";"";"SUMBAWA"
"27946";"NIKE AF1";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0061.jpg";"";"0";"";"SUMBAWA"
"27947";"NIKE SB";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0062.jpg";"";"0";"";"SUMBAWA"
"27948";"NIKE TECNO";"";"Mujer";"";"0";"0";"36-39";"IMG-20260609-WA0077.jpg";"";"0";"";"SUMBAWA"
"27949";"VANS";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0063.jpg";"";"0";"";"SUMBAWA"
"27950";"VANS";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0078.jpg";"";"0";"";"SUMBAWA"
"27951";"VANS";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0067.jpg";"";"0";"";"SUMBAWA"
"27952";"JORDAN 6 ANILLOS";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0080.jpg";"";"0";"";"SUMBAWA"
"27953";"JORDAN 6 ANILLOS";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0069.jpg";"";"0";"";"SUMBAWA"
"27954";"JORDAN";"";"Hombre";"";"0";"0";"40-44";"IMG-20260609-WA0072.jpg";"";"0";"";"SUMBAWA"
"27955";"JORDAN RETRO 3";"";"Hombre";"";"0";"0";"40-44";"IMG-20260606-WA0117.jpg";"";"0";"";"SUMBAWA"
"27956";"JORDAN RETRO 3";"";"Mujer";"";"0";"0";"36-39";"IMG-20260609-WA0079.jpg";"";"0";"";"SUMBAWA"
